5989007.604446654,5979810.21552358,5968825.66315728,5983055.900434943,5992903.864147382,5993695.300186822,6001627.971034331,6005583.913493839,6013433.91672246,6037902.542365754,6026196.8456995925,6036840.846343524,6074466.652122171,6029029.6310876105,6060073.694273544,6065967.808613499,6023300.587348478,6025429.202638553,6051252.537296148,6053138.53455957,6020819.797995481,6028397.853328271,6032037.275405161,6037700.974044463,6020901.345566523,5983666.396309213,5987043.67790928,6001942.306585826,5970748.7885763,5984192.833744492,5989446.308890952,6006787.557350093,5968681.923105513,5936935.50956194,5939690.6842121985,5935235.4445999125,5942058.360607723,5938632.462450105,5946013.894783302,5950930.388689359
6011301.718668093,6019533.445514801,6014146.603643752,6024980.020952577,6043759.966324238,6033856.07486207,6028685.147578537,6032031.055795017,6042387.466588373,6054455.230006167,6038605.2949819835,6051295.376161505,6049944.955548047,6035551.911873867,6028187.242780662,6036291.991243579,6012955.961107791,6007812.286863681,6020079.522271261,6044137.043381867,6019466.867787299,6034779.136095283,6024168.244639082,5999089.794357532,6002328.19870822,5974238.283355584,5985006.036936174,5996150.200319699,5996921.8308969345,5946043.7111608675,5946277.964099849,5956313.202320083,5958116.229287615,5911606.312195206,5933105.922061747,5925629.054748902,5929649.634683256,5948212.921994694,5972458.305276303,5972335.469454402
5968397.572281287,5978305.148802742,6004974.135987869,6014451.540852209,6006727.599195329,6005997.094835147,6007124.4741225075,6017412.028020639,6029634.833475885,6042821.346778988,6015170.151182694,6026851.662571107,6063621.28608531,6075149.633534744,6072082.22902249,6052204.372149466,6024960.825426652,6023485.794514028,6025788.305115097,6014511.556778549,5999398.5901117455,5970731.6748221945,5974327.81088909,5974905.188105015,5924273.3360681115,5952656.967616399,5955949.838243679,5984309.693948664,5988938.142180114,5946748.391963615,5948043.240941514,5912824.971301152,5906517.659116642,5911822.875890119,5907752.947205727,5917433.81375496,5907809.584719835,5925251.135987325,5935630.8097241055,5962490.284100044
5904193.572239449,5981834.058058113,5998087.46878911,6002837.273747541,6005692.462145754,6007682.540612595,6030288.184041491,6038158.254072963,6033685.2165557565,6029555.390915627,6015916.833782755,6019667.454759403,6007575.557512716,6002427.166790793,6032756.96267184,6023173.445632941,6025893.983165368,6006479.004291326,6012486.241300529,5971985.68912329,6002772.063740994,5988141.8054235,6001994.521100519,5999346.175932445,5981987.173482584,5992740.8320115255,5993011.233979508,5997802.174229032,5999087.188691323,5998035.2234071,5952400.525029135,5956029.771833905,5935846.727386142,5950945.398845665,5914284.0592260165,5913515.916279766,5927238.126037262,5939671.296663408,5939731.6835656585,5933636.673889615
5916257.422968589,5939384.053505703,5978505.936765709,5987148.215024637,5961749.703397453,5933575.072310225,5979228.02195189,5989343.357038709,6012117.004510162,6016839.56976196,6004675.03124973,5999176.201249404,6000702.720981257,5984310.809054801,5977084.315782805,5962143.552688939,5977410.56081189,5977311.786574645,5993086.015931003,5982280.201297911,5976419.263589109,5999810.873756668,6022606.859688156,6021569.5030235695,6010218.266646175,6016121.120085495,6035561.719002908,6039386.3483731095,6029522.980869097,6024436.077341387,6026606.924722141,5951189.13074368,5953571.612840903,5951247.325213843,5951867.088171442,5967619.25498251,5972634.423975057,5992726.679352635,5991866.300925562,5952676.7322850665
6002062.583599171,5987043.57936213,5996283.500266018,5978691.436480066,5956111.670520611,5952091.391668505,5965354.255050289,5993461.661300065,6004580.504913962,5990556.934998545,6019299.178302625,6029997.684923597,6026449.92999932,6028386.3283659825,6019769.026971583,6004274.153832706,6008280.224337039,5998720.144152546,5963876.803873871,5972487.134885545,5961879.007725261,5966296.195087278,6004725.856032838,6004453.047062678,5998513.843960819,6014400.953479807,6003779.670899753,6043568.890435472,6037721.07708271,6036384.926899019,6021947.557657087,5991107.041516185,5987458.7628616635,5978561.551872759,5961677.476117325,5971978.559383545,5972037.590083072,5985555.331545814,5985685.247967133,5973483.265625008
5981790.177966498,6002083.678210341,5992440.951097085,5997020.862631214,5976833.670259527,5972380.236402427,5976647.997662171,5967153.239139205,5970904.653825797,5947745.276357866,5984526.141769365,5982887.129134386,6000835.311440954,5991336.1856639385,5985630.073597953,5971396.467472317,5981164.786954291,5997559.127989045,5977628.756668282,5958850.205993136,5948815.949681495,5945087.207335338,5957473.056242539,5940833.769666187,5940806.738505798,5934568.931318746,5957311.639218907,5981360.62345051,6004387.91571401,5998761.601940041,5988490.456988185,5983113.457636064,5958217.183907454,5950854.7742387215,5958289.541826693,5979891.349233948,5951930.673927038,5962144.349627564,5964800.5916437125,5977936.446630477
5931589.7369851675,5956567.73516963,5927669.355031421,5920118.212827562,5930826.6901389435,5946869.096699052,5970395.350432073,5991509.060102919,5982233.369238357,5969176.917706111,5967707.855304741,5974636.997996891,5998831.116374122,5979377.0330426665,5976353.470008185,5951524.8434028085,5979056.630068326,5972616.043322554,5959128.371471135,5967808.967083637,5957001.951048319,5954417.961985313,5966018.291967622,5953560.594482831,5958683.479927329,5955435.191887033,5941890.386167596,5940076.131627783,5956101.707609737,5966742.95236513,5973242.98739899,5985762.92009175,5968300.495220087,5958029.199369682,5961992.531873576,5966812.382741181,5944008.717272275,5965006.981596108,5953779.241645963,5986222.694287972
5931738.3408687515,5940202.826957627,5949329.286025117,5898604.650058205,5881725.567912272,5904134.328110094,5910548.857580491,5915506.454493834,5874736.3552530045,5918734.4528403375,5932773.238552215,5949506.880040764,5963012.269665567,5948062.052622679,5910576.837601906,5915677.654697733,5897148.049849811,5894500.314557007,5913731.152909783,5922466.428422655,5885220.314188341,5902656.62852627,5894644.896050023,5889299.885187091,5927708.305276332,5933711.6553642955,5944200.816262185,5946723.551373464,5952176.157495336,5975319.930288575,5977022.005781756,5973969.1660916805,5981040.904831177,5958745.012356805,5974499.793042571,5980885.212356875,5967317.044716236,5973074.5517832795,5977748.723685635,5978710.778006481
5906486.4911811,5919068.566150871,5896897.328649114,5862169.410194775,5877652.242427723,5895167.130526788,5911790.082819232,5916466.766146981,5891105.992214625,5905977.93079678,5928889.530277084,5946448.068785897,5941524.609043357,5931362.6874708375,5911736.547744871,5911885.533643358,5917392.557468135,5905868.963244167,5925666.479771455,5932145.402432618,5913344.5258235065,5929353.899969907,5927809.317330967,5930784.070280139,5960891.703290095,5971622.848150933,5973993.438558838,5964744.13573688,5967045.567421709,5994431.42796281,5995422.212426246,5996833.165853074,5990935.5410974845,5979411.8766767895,5923810.195171013,5907337.726999086,5916658.73496371,5894163.808381414,5922816.272818802,5940413.192156831
5905725.794615515,5912185.035933585,5917740.997545907,5876731.41109205,5870106.0890362905,5874725.2893946,5874020.05682137,5867029.421950945,5841024.366399272,5897121.2569212,5890335.388904239,5903331.273075298,5893638.9221100155,5889491.603687282,5883940.590781849,5901943.973952719,5887604.082760178,5877820.771390514,5883509.407541238,5885974.900333539,5891339.910137125,5895268.347430279,5878326.432389312,5883606.248185915,5889665.787896134,5942350.16827738,5933393.431898823,5927880.819911791,5934883.317695539,5912975.830020581,5939528.510916587,5940158.794275654,5908783.10725643,5914309.968917259,5910825.755133474,5914112.266873431,5915253.193102174,5899355.470671916,5892322.040092989,5935533.102230753
5951494.096250566,5948940.677764716,5938254.071114634,5856560.51257694,5866181.295339148,5860935.216769061,5862091.432140561,5842348.427308978,5880642.014294082,5884179.90063445,5873294.831777116,5874721.302659412,5891198.346843087,5931650.629379482,5912400.046598127,5929834.521175737,5903877.794037665,5908331.112068382,5913655.605895669,5920547.443780192,5931536.587871623,5932060.812154635,5906618.420694458,5908378.299534154,5901960.129081289,5936874.648382826,5955675.655799702,5976799.784145357,5955695.862506621,5968528.578648114,5984019.173469375,5997837.345232164,5964556.262677945,5944435.59454125,5942600.75548919,5883535.710264526,5831677.332719962,5836799.494945594,5817990.485719115,5821011.088575782
5899894.020477908,5895861.316392745,5846661.3916067025,5863792.71089108,5884710.368970206,5862708.755569736,5834695.03377408,5834419.91745095,5864232.651715444,5867643.051492995,5861489.678947771,5886129.208311832,5882395.072975147,5863121.197991835,5884398.225046575,5902907.596166694,5879049.675638602,5875304.784761296,5910993.974815122,5918931.8253229745,5916309.53237025,5917354.102461935,5888784.0683911545,5865559.383484517,5869144.051265431,5869435.975687268,5884696.600509806,5888154.208337777,5878860.235753234,5857732.560860386,5850261.424029091,5882236.142705759,5863597.948298229,5883155.839855948,5885091.922740613,5856817.447436416,5863045.542478243,5862198.882637085,5858105.0334890755,5862323.56323912
5901184.815760608,5900123.200473965,5886650.533242391,5889041.062539804,5901691.602679242,5904358.2762172455,5899040.430339637,5887293.631332332,5896689.441472155,5919174.607030546,5915298.911269979,5930816.522549614,5931986.568354547,5911382.533180545,5921551.772332769,5929043.095863035,5925371.259339855,5936669.192862877,5951015.737710645,5934253.523057097,5929834.521143394,5910564.638383253,5859553.9927032795,5867400.217879408,5890488.490224873,5868422.5311680455,5893229.676825609,5897020.444550271,5921340.93695759,5921176.002668584,5930625.429010151,5939353.879556873,5947911.03446966,5958657.6564085465,5929292.315614819,5927838.015471518,5879055.622117998,5879237.841855915,5893925.771863723,5882775.316371818
5935055.583485961,5898070.043679941,5882159.034236111,5886230.579197446,5892267.105530557,5899493.989998574,5890716.931770759,5892797.906218005,5907586.896123066,5922476.266590543,5928277.654909995,5919751.572876891,5918846.106632992,5908998.824961166,5903205.286165662,5885153.463202832,5883853.801497238,5869920.192283926,5845705.60421671,5861914.822569894,5885195.640801874,5831322.731576284,5835399.925730267,5843156.097642302,5856745.406562945,5853452.93224387,5861581.170087924,5852725.033153128,5880318.633285613,5880037.73728784,5894036.776830748,5882923.235462445,5876380.877892206,5900611.9701969,5859853.600399455,5868622.001371553,5872648.103703297,5847543.797144412,5853594.491704254,5813580.656550508
5875905.665041805,5868117.952928779,5852134.4948237315,5863286.431397236,5857604.276853731,5849252.93973706,5850810.35129611,5894696.737068556,5909994.4727141205,5924242.262848933,5947630.01746665,5900450.197496359,5937116.616714696,5913510.950361082,5910581.3059536,5907366.080742551,5903291.323532818,5917954.5736088175,5917354.29639851,5932590.403594697,5931834.14051072,5853385.0532890875,5843087.620856986,5842124.372105057,5868144.645020129,5880806.078973973,5878188.992958596,5894304.2566717295,5910597.390106303,5882709.448635541,5879193.683291209,5849094.747453611,5843378.274534916,5905539.803780595,5860761.911055746,5877489.9381892,5881183.177485054,5868741.293008507,5846915.401088187,5854106.149120101
5920897.630580917,5899707.204395209,5882876.461645066,5889677.080490899,5885559.196155829,5861981.284535706,5857330.658405205,5885660.071325141,5886302.72725651,5894246.282017578,5944819.529983327,5941602.959450745,5922459.803694487,5953638.799692949,5976284.6390947625,5937954.135723288,5930358.032791212,5924090.806245294,5921597.439966948,5928002.689810477,5945001.5361429,5892648.6567995325,5902325.736041388,5910338.098570891,5917729.297588355,5925994.208958539,5889892.094612962,5870072.791006652,5863249.299513361,5869679.270832892,5885381.388923991,5872994.228250997,5880491.888140713,5895587.778328341,5884858.392886557,5890095.463476524,5902514.5348742055,5920227.721153034,5890049.161205701,5887334.112738555
5953246.617232158,5907060.370394679,5914595.950394359,5898416.223773745,5934098.195349128,5924927.631854123,5933866.021984511,5954061.996786166,5968978.505091554,5963219.845853207,5940126.421989238,5944521.812454562,5905041.472638788,5911091.489654009,5884412.101756197,5912558.701038082,5923008.8372661425,5933091.975730465,5946174.133396645,5942525.188979327,5945955.7101568645,5920128.867480138,5922387.428618782,5926428.536714383,5912257.219117872,5910199.353891581,5894758.6834564265,5860142.387196032,5878800.627716904,5885770.357456721,5891947.717348517,5872347.102658788,5867568.766107039,5846785.326415437,5864290.165236684,5880252.449805141,5890456.740607482,5867443.359895256,5842573.988556808,5825219.048450569
5974990.262130404,5931744.978337723,5910302.404121662,5912438.070797964,5899098.270578099,5908140.881411811,5931163.904153015,5925048.4174325885,5944519.69872806,5946764.187871155,5960694.568929622,5958910.323867259,5953301.715708486,5939261.144863723,5893623.790615538,5902900.174794582,5921863.6127533,5927340.339620044,5934359.768797842,5941934.526580943,5921857.578399107,5895434.366686779,5914664.939132018,5907251.959952147,5897651.860267332,5917284.768398546,5902621.808498276,5877587.5468030255,5852769.746813402,5860987.629521732,5855775.821546087,5842982.729767878,5856986.700189617,5840103.104734382,5842570.487360098,5851794.503363595,5826282.533793413,5805838.520208803,5815341.057303417,5788649.864286154
